6.3847 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
6.6604 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6609 	DEBUG 	Uploading Texture Font fontname to graphics card
6.6615 	DEBUG 	Upload of Texture Font fontname complete
6.6645 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.6645 	EXP 	window1: recordFrameIntervals = False
6.8417 	EXP 	window1: recordFrameIntervals = True
7.0254 	EXP 	Screen (0) actual frame rate measured at 59.94Hz
7.0254 	EXP 	window1: recordFrameIntervals = False
7.0256 	EXP 	window1: mouseVisible = False
7.0260 	EXP 	window1: mouseVisible = False
7.0262 	EXP 	window1: mouseVisible = False
7.0273 	EXP 	window1: mouseVisible = False
7.0282 	EXP 	window1: mouseVisible = False
7.0345 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0352 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0363 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0376 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0389 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0402 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0409 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0421 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0435 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0447 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0452 	DEBUG 	Uploading Texture Font fontname to graphics card
7.0462 	DEBUG 	Upload of Texture Font fontname complete
7.0484 	EXP 	window1: mouseVisible = False
7.0485 	EXP 	window1: mouseVisible = False
7.0495 	EXP 	window1: mouseVisible = False
7.0504 	EXP 	window1: mouseVisible = False
7.0762 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
9.9063 	INFO 	keyboard.Keyboard is using iohub backend.
9.9063 	INFO 	keyboard.Keyboard is using iohub backend.
9.9064 	INFO 	keyboard.Keyboard is using iohub backend.
9.9064 	INFO 	keyboard.Keyboard is using iohub backend.
9.9065 	INFO 	keyboard.Keyboard is using iohub backend.
9.9065 	INFO 	keyboard.Keyboard is using iohub backend.
9.9066 	INFO 	keyboard.Keyboard is using iohub backend.
9.9066 	EXP 	gradcptpy: status = STARTED
9.9851 	EXP 	window1: mouseVisible = False
10.0795 	EXP 	Created frame_rate_prompt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='frame_rate_prompt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Trying to estimate frame rate....', units='height', win=Window(...), wrapWidth=1)
10.0796 	EXP 	window1: mouseVisible = False
10.1002 	EXP 	Created welcome_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='welcome_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.1003 	EXP 	window1: mouseVisible = False
10.1017 	EXP 	Created gradcpt_prep_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='gradcpt_prep_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1018 	EXP 	window1: mouseVisible = False
10.1032 	EXP 	Created black_start_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='black_start_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1033 	EXP 	window1: mouseVisible = False
10.1048 	EXP 	Created prepare_block_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='prepare_block_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1049 	EXP 	window1: mouseVisible = False
10.1106 	EXP 	Created gradcpt_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='gradcpt_image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.1107 	EXP 	window1: mouseVisible = False
10.1118 	EXP 	Created es_text_component_gradcpt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='es_text_component_gradcpt', opacity=1, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1330 	EXP 	window1: mouseVisible = False
10.1354 	EXP 	window1: mouseVisible = False
10.1399 	EXP 	window1: mouseVisible = False
10.1472 	EXP 	Created es_gradcpt_slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=None, lineColor=None, markerColor=None, name='es_gradcpt_slider', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([0, 1]), units='height', win=Window(...))
10.1473 	EXP 	window1: mouseVisible = False
10.1484 	EXP 	Created low_anchor_gradcpt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='low_anchor_gradcpt', opacity=1, ori=0.0, pos=array([-0.5 , -0.15]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1485 	EXP 	window1: mouseVisible = False
10.1495 	EXP 	Created high_anchor_gradcpt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='high_anchor_gradcpt', opacity=1, ori=0.0, pos=array([ 0.5 , -0.15]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1495 	EXP 	window1: mouseVisible = False
10.1552 	EXP 	Created enter_advance_gradcpt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='enter_advance_gradcpt', opacity=1, ori=0.0, pos=array([ 0. , -0.2]), rgb=UNKNOWN, text='Press "Enter" to advance.', units='height', win=Window(...), wrapWidth=1)
10.1553 	EXP 	window1: mouseVisible = False
10.1583 	EXP 	Created es_gradcpt_isi_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='es_gradcpt_isi_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
10.1583 	EXP 	window1: mouseVisible = False
10.1593 	EXP 	Created prepare_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='prepare_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1594 	EXP 	window1: mouseVisible = False
10.1652 	EXP 	Created block_rest_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='block_rest_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.1653 	EXP 	window1: mouseVisible = False
10.1663 	EXP 	Created debrief_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='debrief_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
10.1663 	EXP 	window1: mouseVisible = False
10.1710 	EXP 	Created thanks_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='thanks_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you for your participation!', units='height', win=Window(...), wrapWidth=1)
0.0070 	EXP 	es_gradcpt_slider: autoLog = True
0.0070 	EXP 	es_gradcpt_slider: styleTweaks = []
0.0070 	EXP 	es_gradcpt_slider: styleTweaks = []
0.0070 	EXP 	es_gradcpt_slider: styleTweaks = []
0.0070 	EXP 	es_gradcpt_slider: styleTweaks = []
0.0070 	EXP 	es_gradcpt_slider: contrast = 1.0
0.0070 	EXP 	es_gradcpt_slider: markerPos = None
0.0070 	EXP 	es_gradcpt_slider: autoLog = True
0.0131 	EXP 	window1: mouseVisible = False
0.0271 	EXP 	frame_rate_prompt: autoDraw = True
5.0162 	EXP 	window1: mouseVisible = False
5.0299 	INFO 	Keyboard events cleared
5.0296 	EXP 	frame_rate_prompt: autoDraw = False
5.0296 	EXP 	welcome_text: autoDraw = True
5.6358 	DATA 	Keypress: space
5.6467 	INFO 	Keyboard events cleared
5.6463 	EXP 	welcome_text: autoDraw = False
5.6463 	EXP 	gradcpt_prep_text: height = 0.03
5.6463 	EXP 	gradcpt_prep_text: height = 0.03
5.6463 	EXP 	gradcpt_prep_text: height = 0.03
5.6463 	EXP 	gradcpt_prep_text: text = 'Now you will perform the attention task. A series of pictures will gradually be presented on the screen one after another. In this phase of the experiment, you will press the f key when you see a picture of a city scene, and you will press nothing when you see a picture of a mountain scene. It is important to respond as quickly and accurately as possible and to keep both hands on the keyboard at all times.\n\nWhen you answer thought probes during this phase, remember to again be as honest as possible. Whether you indicate that your attention was or was not on task will not affect your participation. \n\nPress the space bar to see the response mappings one more time before beginning.'
5.6463 	EXP 	gradcpt_prep_text: autoDraw = True
6.0682 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
6.0823 	DATA 	Keypress: space
6.0974 	INFO 	Keyboard events cleared
6.0970 	EXP 	gradcpt_prep_text: autoDraw = False
6.0970 	EXP 	black_start_text: height = 0.03
6.0970 	EXP 	black_start_text: height = 0.03
6.0970 	EXP 	black_start_text: height = 0.03
6.0970 	EXP 	black_start_text: text = 'Key for city scenes: f\n When you see a mountain scene, do not make a response.\n\nPress the space bar to begin.'
6.0970 	EXP 	black_start_text: autoDraw = True
7.7682 	DATA 	Keypress: space
7.7819 	EXP 	black_start_text: autoDraw = False
7.7819 	EXP 	prepare_block_text: autoDraw = True
12.7750 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
12.7752 	INFO 	keyboard.Keyboard is using iohub backend.
12.7882 	EXP 	prepare_block_text: autoDraw = False
12.7882 	EXP 	gradcpt_image: autoDraw = True
13.3593 	INFO 	Keyboard events cleared
13.3614 	DATA 	Keypress: f
14.1436 	INFO 	Keyboard events cleared
14.1458 	DATA 	Keypress: f
14.9443 	INFO 	Keyboard events cleared
14.9463 	DATA 	Keypress: f
15.7788 	INFO 	Keyboard events cleared
15.7809 	DATA 	Keypress: f
16.7462 	INFO 	Keyboard events cleared
16.7483 	DATA 	Keypress: f
17.5972 	INFO 	Keyboard events cleared
17.5993 	DATA 	Keypress: f
18.4164 	DATA 	Keypress: f
18.4313 	INFO 	Keyboard events cleared
19.2156 	INFO 	Keyboard events cleared
19.2177 	DATA 	Keypress: f
20.0496 	INFO 	Keyboard events cleared
20.0516 	DATA 	Keypress: f
21.6180 	INFO 	Keyboard events cleared
21.6201 	DATA 	Keypress: f
22.3690 	INFO 	Keyboard events cleared
22.3715 	DATA 	Keypress: f
23.2031 	INFO 	Keyboard events cleared
23.2051 	DATA 	Keypress: f
24.0206 	INFO 	Keyboard events cleared
24.0227 	DATA 	Keypress: f
24.8214 	INFO 	Keyboard events cleared
24.8235 	DATA 	Keypress: f
25.6558 	INFO 	Keyboard events cleared
25.6579 	DATA 	Keypress: f
26.5233 	INFO 	Keyboard events cleared
26.5255 	DATA 	Keypress: f
27.3242 	INFO 	Keyboard events cleared
27.3266 	DATA 	Keypress: f
28.1081 	INFO 	Keyboard events cleared
28.1102 	DATA 	Keypress: f
29.8269 	INFO 	Keyboard events cleared
29.8289 	DATA 	Keypress: f
30.5969 	DATA 	Keypress: f
30.6109 	INFO 	Keyboard events cleared
31.3952 	INFO 	Keyboard events cleared
31.3973 	DATA 	Keypress: f
32.1794 	INFO 	Keyboard events cleared
32.1815 	DATA 	Keypress: f
32.9801 	INFO 	Keyboard events cleared
32.9823 	DATA 	Keypress: f
33.8980 	INFO 	Keyboard events cleared
33.9006 	DATA 	Keypress: f
34.7655 	INFO 	Keyboard events cleared
34.7676 	DATA 	Keypress: f
36.4171 	INFO 	Keyboard events cleared
36.4192 	DATA 	Keypress: f
37.1680 	INFO 	Keyboard events cleared
37.1700 	DATA 	Keypress: f
37.9019 	INFO 	Keyboard events cleared
37.9040 	DATA 	Keypress: f
38.8697 	INFO 	Keyboard events cleared
38.8718 	DATA 	Keypress: f
39.6207 	INFO 	Keyboard events cleared
39.6227 	DATA 	Keypress: f
40.3879 	INFO 	Keyboard events cleared
40.3899 	DATA 	Keypress: f
41.1889 	INFO 	Keyboard events cleared
41.1910 	DATA 	Keypress: f
41.9564 	INFO 	Keyboard events cleared
41.9585 	DATA 	Keypress: f
42.8073 	INFO 	Keyboard events cleared
42.8094 	DATA 	Keypress: f
43.6416 	INFO 	Keyboard events cleared
43.6436 	DATA 	Keypress: f
45.4267 	INFO 	Keyboard events cleared
45.4288 	DATA 	Keypress: f
46.1446 	INFO 	Keyboard events cleared
46.1473 	DATA 	Keypress: f
46.9620 	INFO 	Keyboard events cleared
46.9641 	DATA 	Keypress: f
47.7459 	INFO 	Keyboard events cleared
47.7479 	DATA 	Keypress: f
47.9336 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
47.9340 	EXP 	window1: mouseVisible = True
47.9580 	EXP 	gradcpt_image: autoDraw = False
47.9580 	EXP 	es_text_component_gradcpt: height = 0.05
47.9580 	EXP 	es_text_component_gradcpt: height = 0.05
47.9580 	EXP 	es_text_component_gradcpt: height = 0.05
47.9580 	EXP 	es_text_component_gradcpt: text = 'Were your thoughts freely moving?'
47.9580 	EXP 	es_gradcpt_slider: markerPos = None
47.9580 	EXP 	es_gradcpt_slider: markerPos = None
47.9580 	EXP 	low_anchor_gradcpt: height = 0.05
47.9580 	EXP 	low_anchor_gradcpt: height = 0.05
47.9580 	EXP 	low_anchor_gradcpt: height = 0.05
47.9580 	EXP 	low_anchor_gradcpt: text = 'unmoving'
47.9580 	EXP 	high_anchor_gradcpt: height = 0.05
47.9580 	EXP 	high_anchor_gradcpt: height = 0.05
47.9580 	EXP 	high_anchor_gradcpt: height = 0.05
47.9580 	EXP 	high_anchor_gradcpt: text = 'moving freely'
47.9580 	EXP 	es_text_component_gradcpt: autoDraw = True
47.9580 	EXP 	es_gradcpt_slider: autoDraw = True
47.9580 	EXP 	low_anchor_gradcpt: autoDraw = True
47.9580 	EXP 	high_anchor_gradcpt: autoDraw = True
49.6812 	DATA 	Mouse: Left button down, pos=(528,277)
49.6937 	EXP 	es_gradcpt_slider: markerPos = 0.7133333333333334
49.7104 	EXP 	es_gradcpt_slider: markerPos = 0.7133333333333334
49.7176 	DATA 	Mouse:  Left button up, pos=(528,277)
49.7272 	EXP 	es_gradcpt_slider: markerPos = 0.7133333333333334
49.7438 	EXP 	es_gradcpt_slider: markerPos = 0.7133333333333334
49.7609 	INFO 	Keyboard events cleared
49.7605 	EXP 	enter_advance_gradcpt: autoDraw = True
50.1990 	EXP 	window1: mouseVisible = False
50.2008 	DATA 	Keypress: return
50.2110 	EXP 	es_text_component_gradcpt: autoDraw = False
50.2110 	EXP 	es_gradcpt_slider: autoDraw = False
50.2110 	EXP 	low_anchor_gradcpt: autoDraw = False
50.2110 	EXP 	high_anchor_gradcpt: autoDraw = False
50.2110 	EXP 	enter_advance_gradcpt: autoDraw = False
50.2110 	EXP 	es_gradcpt_isi_text: autoDraw = True
50.6983 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
50.6986 	EXP 	window1: mouseVisible = True
50.7278 	EXP 	es_gradcpt_isi_text: autoDraw = False
50.7278 	EXP 	es_gradcpt_isi_text: autoDraw = False
50.7278 	EXP 	es_text_component_gradcpt: height = 0.05
50.7278 	EXP 	es_text_component_gradcpt: height = 0.05
50.7278 	EXP 	es_text_component_gradcpt: height = 0.05
50.7278 	EXP 	es_text_component_gradcpt: text = 'Where was your attention during the previous trial?'
50.7278 	EXP 	es_gradcpt_slider: markerPos = None
50.7278 	EXP 	es_gradcpt_slider: markerPos = None
50.7278 	EXP 	low_anchor_gradcpt: height = 0.05
50.7278 	EXP 	low_anchor_gradcpt: height = 0.05
50.7278 	EXP 	low_anchor_gradcpt: height = 0.05
50.7278 	EXP 	low_anchor_gradcpt: text = 'on-task'
50.7278 	EXP 	high_anchor_gradcpt: height = 0.05
50.7278 	EXP 	high_anchor_gradcpt: height = 0.05
50.7278 	EXP 	high_anchor_gradcpt: height = 0.05
50.7278 	EXP 	high_anchor_gradcpt: text = 'off-task'
50.7278 	EXP 	es_text_component_gradcpt: autoDraw = True
50.7278 	EXP 	es_gradcpt_slider: autoDraw = True
50.7278 	EXP 	low_anchor_gradcpt: autoDraw = True
50.7278 	EXP 	high_anchor_gradcpt: autoDraw = True
51.2506 	DATA 	Mouse: Left button down, pos=(297,310)
51.2621 	EXP 	es_gradcpt_slider: markerPos = 0.32833333333333337
51.2788 	EXP 	es_gradcpt_slider: markerPos = 0.32833333333333337
51.2957 	EXP 	es_gradcpt_slider: markerPos = 0.32833333333333337
51.2999 	DATA 	Mouse:  Left button up, pos=(297,310)
51.3121 	EXP 	es_gradcpt_slider: markerPos = 0.32833333333333337
51.3293 	INFO 	Keyboard events cleared
51.3289 	EXP 	enter_advance_gradcpt: autoDraw = True
51.6169 	EXP 	window1: mouseVisible = False
51.6179 	DATA 	Keypress: return
51.6290 	EXP 	es_text_component_gradcpt: autoDraw = False
51.6290 	EXP 	es_gradcpt_slider: autoDraw = False
51.6290 	EXP 	low_anchor_gradcpt: autoDraw = False
51.6290 	EXP 	high_anchor_gradcpt: autoDraw = False
51.6290 	EXP 	enter_advance_gradcpt: autoDraw = False
51.6290 	EXP 	es_gradcpt_isi_text: autoDraw = True
52.1166 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
52.1169 	EXP 	window1: mouseVisible = True
52.1459 	EXP 	es_gradcpt_isi_text: autoDraw = False
52.1459 	EXP 	es_gradcpt_isi_text: autoDraw = False
52.1459 	EXP 	es_text_component_gradcpt: height = 0.05
52.1459 	EXP 	es_text_component_gradcpt: height = 0.05
52.1459 	EXP 	es_text_component_gradcpt: height = 0.05
